2.763525865778914889e-03,0.000000000000000000e+00,-2.057756570910142524e-01
2.763525865778914889e-03,0.000000000000000000e+00,-2.057756570910142524e-01
2.763525865778914889e-03,0.000000000000000000e+00,-2.057756570910142524e-01
2.763525865778914889e-03,0.000000000000000000e+00,-2.057756570910142524e-01
2.763525865778914889e-03,0.000000000000000000e+00,-2.057756570910142524e-01
1.035142249432436934e+00,3.421946905373582037e+00,-2.048385077978615576e-01
1.035142249432436934e+00,3.421946905373582037e+00,-2.048385077978615576e-01
1.035142249432436934e+00,3.421946905373582037e+00,-2.048385077978615576e-01
1.035142249432436934e+00,3.421946905373582037e+00,-2.048385077978615576e-01
1.035142249432436934e+00,3.421946905373582037e+00,-2.048385077978615576e-01
1.035159237467267346e+00,3.421943376069439768e+00,-2.057342081499103914e-01
1.033040383904242354e+00,3.423365453686114002e+00,-2.057341517642458650e-01
1.033040383904242354e+00,3.423365453686114002e+00,-2.057341517642458650e-01
1.033040383904242354e+00,3.423365453686114002e+00,-2.057341517642458650e-01
1.033040383904242354e+00,3.423365453686114002e+00,-2.057341517642458650e-01
1.033040383904242354e+00,3.423365453686114002e+00,-2.057341517642458650e-01
1.033040383904242354e+00,3.423365453686114002e+00,-2.057341517642458650e-01
1.032204377688661356e+00,3.423053814058290900e+00,-2.057341518925583090e-01
1.032204377688661356e+00,3.423053814058290900e+00,-2.057341518925583090e-01
1.032204377688661356e+00,3.423053814058290900e+00,-2.057341518925583090e-01
1.032204377688661356e+00,3.423053814058290900e+00,-2.057341518925583090e-01
1.032204377688661356e+00,3.423053814058290900e+00,-2.057341518925583090e-01
1.032940129457677436e+00,3.423206059999260642e+00,-2.057341518921145251e-01
1.032940129457677436e+00,3.423206059999260642e+00,-2.057341518921145251e-01
1.032940129457677436e+00,3.423206059999260642e+00,-2.057341518921145251e-01
1.032940129457677436e+00,3.423206059999260642e+00,-2.057341518921145251e-01
1.032940129457677436e+00,3.423206059999260642e+00,-2.057341518921145251e-01
1.032940129457677436e+00,3.423206059999260642e+00,-2.057341518921145251e-01
1.033945134735891891e+00,3.423415780583334733e+00,-2.057341518921119161e-01
1.033945134735891891e+00,3.423415780583334733e+00,-2.057341518921119161e-01
1.033945134735891891e+00,3.423415780583334733e+00,-2.057341518921119161e-01
1.033945134735891891e+00,3.423415780583334733e+00,-2.057341518921119161e-01
1.033945134735891891e+00,3.423415780583334733e+00,-2.057341518921119161e-01
1.033945134735891891e+00,3.423415780583334733e+00,-2.057341518921119161e-01
1.032772106455091432e+00,3.423170984970376196e+00,-2.057341518921121937e-01
1.032772106455091432e+00,3.423170984970376196e+00,-2.057341518921121937e-01
1.032772106455091432e+00,3.423170984970376196e+00,-2.057341518921121937e-01
1.032772106455091432e+00,3.423170984970376196e+00,-2.057341518921121937e-01
1.032772106455091432e+00,3.423170984970376196e+00,-2.057341518921121937e-01
1.032772106455091432e+00,3.423170984970376196e+00,-2.057341518921121937e-01
1.032388206024920319e+00,3.423082998856593839e+00,-2.066223103844865017e-01
1.032388206024920319e+00,3.423082998856593839e+00,-2.066223103844865017e-01
1.032388206024920319e+00,3.423082998856593839e+00,-2.066223103844865017e-01
1.032388206024920319e+00,3.423082998856593839e+00,-2.066223103844865017e-01
1.032388206024920319e+00,3.423082998856593839e+00,-2.066223103844865017e-01
1.032388206024920319e+00,3.423082998856593839e+00,-2.066223103844865017e-01
1.028925479460372827e+00,3.424308086690928565e+00,-2.066222322982170512e-01
1.028925479460372827e+00,3.424308086690928565e+00,-2.066222322982170512e-01
1.028925479460372827e+00,3.424308086690928565e+00,-2.066222322982170512e-01
1.028925479460372827e+00,3.424308086690928565e+00,-2.066222322982170512e-01
1.028925479460372827e+00,3.424308086690928565e+00,-2.066222322982170512e-01
1.028925479460372827e+00,3.424308086690928565e+00,-2.066222322982170512e-01
1.029885620879489760e+00,3.424122707961932299e+00,-2.066222322868233041e-01
1.029885620879489760e+00,3.424122707961932299e+00,-2.066222322868233041e-01
1.029885620879489760e+00,3.424122707961932299e+00,-2.066222322868233041e-01
1.029885620879489760e+00,3.424122707961932299e+00,-2.066222322868233041e-01
1.029885620879489760e+00,3.424122707961932299e+00,-2.066222322868233041e-01
1.029885620879489760e+00,3.424122707961932299e+00,-2.066222322868233041e-01
1.030324122616653959e+00,3.424211035261061742e+00,-2.066222322862303062e-01
1.030324122616653959e+00,3.424211035261061742e+00,-2.066222322862303062e-01
1.030324122616653959e+00,3.424211035261061742e+00,-2.066222322862303062e-01
1.030324122616653959e+00,3.424211035261061742e+00,-2.066222322862303062e-01
1.030324122616653959e+00,3.424211035261061742e+00,-2.066222322862303062e-01
1.030324122616653959e+00,3.424211035261061742e+00,-2.066222322862303062e-01
1.029477909742219088e+00,3.424033632612991873e+00,-2.066222322862354410e-01
1.029477909742219088e+00,3.424033632612991873e+00,-2.066222322862354410e-01
1.029477909742219088e+00,3.424033632612991873e+00,-2.066222322862354410e-01
1.029477909742219088e+00,3.424033632612991873e+00,-2.066222322862354410e-01
1.029477909742219088e+00,3.424033632612991873e+00,-2.066222322862354410e-01
1.029246048924412849e+00,3.423972513805377371e+00,-2.076352819145430018e-01
1.029246048924412849e+00,3.423972513805377371e+00,-2.076352819145430018e-01
1.029246048924412849e+00,3.423972513805377371e+00,-2.076352819145430018e-01
1.029246048924412849e+00,3.423972513805377371e+00,-2.076352819145430018e-01
1.029246048924412849e+00,3.423972513805377371e+00,-2.076352819145430018e-01
1.029246048924412849e+00,3.423972513805377371e+00,-2.076352819145430018e-01
1.023885176193306989e+00,3.425610718321230763e+00,-2.076350828383623504e-01
1.023885176193306989e+00,3.425610718321230763e+00,-2.076350828383623504e-01
1.023885176193306989e+00,3.425610718321230763e+00,-2.076350828383623504e-01
1.023885176193306989e+00,3.425610718321230763e+00,-2.076350828383623504e-01
1.023885176193306989e+00,3.425610718321230763e+00,-2.076350828383623504e-01
1.023885176193306989e+00,3.425610718321230763e+00,-2.076350828383623504e-01
1.026141563987864380e+00,3.425111506287412233e+00,-2.076350828811771021e-01
1.026141563987864380e+00,3.425111506287412233e+00,-2.076350828811771021e-01
1.026141563987864380e+00,3.425111506287412233e+00,-2.076350828811771021e-01
1.026141563987864380e+00,3.425111506287412233e+00,-2.076350828811771021e-01
1.026141563987864380e+00,3.425111506287412233e+00,-2.076350828811771021e-01
1.026141563987864380e+00,3.425111506287412233e+00,-2.076350828811771021e-01
1.026808371458794333e+00,3.425242977181500947e+00,-2.076350828789381986e-01
1.026808371458794333e+00,3.425242977181500947e+00,-2.076350828789381986e-01
1.026808371458794333e+00,3.425242977181500947e+00,-2.076350828789381986e-01
1.026808371458794333e+00,3.425242977181500947e+00,-2.076350828789381986e-01
1.026808371458794333e+00,3.425242977181500947e+00,-2.076350828789381986e-01
1.026808371458794333e+00,3.425242977181500947e+00,-2.076350828789381986e-01
1.027171145570425992e+00,3.425319341160367514e+00,-2.076350828789323422e-01
1.027171145570425992e+00,3.425319341160367514e+00,-2.076350828789323422e-01
1.027171145570425992e+00,3.425319341160367514e+00,-2.076350828789323422e-01
1.027171145570425992e+00,3.425319341160367514e+00,-2.076350828789323422e-01
1.027171145570425992e+00,3.425319341160367514e+00,-2.076350828789323422e-01
1.027171145570425992e+00,3.425319341160367514e+00,-2.076350828789323422e-01
1.026379663586393098e+00,3.425139267152604194e+00,-2.085941742376337393e-01
1.026379663586393098e+00,3.425139267152604194e+00,-2.085941742376337393e-01
1.026379663586393098e+00,3.425139267152604194e+00,-2.085941742376337393e-01
1.026379663586393098e+00,3.425139267152604194e+00,-2.085941742376337393e-01
1.026379663586393098e+00,3.425139267152604194e+00,-2.085941742376337393e-01
1.026379663586393098e+00,3.425139267152604194e+00,-2.085941742376337393e-01
1.021084429605089827e+00,3.427149988176800388e+00,-2.085936652086954057e-01
1.021084429605089827e+00,3.427149988176800388e+00,-2.085936652086954057e-01
1.021084429605089827e+00,3.427149988176800388e+00,-2.085936652086954057e-01
1.021084429605089827e+00,3.427149988176800388e+00,-2.085936652086954057e-01
1.021084429605089827e+00,3.427149988176800388e+00,-2.085936652086954057e-01
1.021084429605089827e+00,3.427149988176800388e+00,-2.085936652086954057e-01
1.028287078639246399e+00,3.427247005465350327e+00,-2.085936609534669306e-01
1.028287078639246399e+00,3.427247005465350327e+00,-2.085936609534669306e-01
1.028287078639246399e+00,3.427247005465350327e+00,-2.085936609534669306e-01
1.028287078639246399e+00,3.427247005465350327e+00,-2.085936609534669306e-01
1.028287078639246399e+00,3.427247005465350327e+00,-2.085936609534669306e-01
1.028287078639246399e+00,3.427247005465350327e+00,-2.085936609534669306e-01
1.029169203293589518e+00,3.427420529850534248e+00,-2.085936609491303162e-01
1.029169203293589518e+00,3.427420529850534248e+00,-2.085936609491303162e-01
1.029169203293589518e+00,3.427420529850534248e+00,-2.085936609491303162e-01
1.029169203293589518e+00,3.427420529850534248e+00,-2.085936609491303162e-01
1.029169203293589518e+00,3.427420529850534248e+00,-2.085936609491303162e-01
1.030422789741010314e+00,3.427685788876746464e+00,-2.085936609490949001e-01
1.030422789741010314e+00,3.427685788876746464e+00,-2.085936609490949001e-01
1.030422789741010314e+00,3.427685788876746464e+00,-2.085936609490949001e-01
1.030422789741010314e+00,3.427685788876746464e+00,-2.085936609490949001e-01
1.030422789741010314e+00,3.427685788876746464e+00,-2.085936609490949001e-01
1.030422789741010314e+00,3.427685788876746464e+00,-2.085936609490949001e-01
1.029086678805301691e+00,3.427399644163578785e+00,-2.094993580377356446e-01
1.029086678805301691e+00,3.427399644163578785e+00,-2.094993580377356446e-01
1.029086678805301691e+00,3.427399644163578785e+00,-2.094993580377356446e-01
1.029086678805301691e+00,3.427399644163578785e+00,-2.094993580377356446e-01
1.029086678805301691e+00,3.427399644163578785e+00,-2.094993580377356446e-01
1.029086678805301691e+00,3.427399644163578785e+00,-2.094993580377356446e-01
1.025160253265361421e+00,3.428608620550495978e+00,-2.094992907556430528e-01
1.025160253265361421e+00,3.428608620550495978e+00,-2.094992907556430528e-01
1.025160253265361421e+00,3.428608620550495978e+00,-2.094992907556430528e-01
1.025160253265361421e+00,3.428608620550495978e+00,-2.094992907556430528e-01
1.025160253265361421e+00,3.428608620550495978e+00,-2.094992907556430528e-01
1.025160253265361421e+00,3.428608620550495978e+00,-2.094992907556430528e-01
1.026378256635793962e+00,3.428421886650761419e+00,-2.094992906960529699e-01
1.026378256635793962e+00,3.428421886650761419e+00,-2.094992906960529699e-01
1.026378256635793962e+00,3.428421886650761419e+00,-2.094992906960529699e-01
1.026378256635793962e+00,3.428421886650761419e+00,-2.094992906960529699e-01
1.026378256635793962e+00,3.428421886650761419e+00,-2.094992906960529699e-01
1.026378256635793962e+00,3.428421886650761419e+00,-2.094992906960529699e-01
1.025912683750233034e+00,3.428318763084639453e+00,-2.094992906968173030e-01
1.025912683750233034e+00,3.428318763084639453e+00,-2.094992906968173030e-01
1.025912683750233034e+00,3.428318763084639453e+00,-2.094992906968173030e-01
1.025912683750233034e+00,3.428318763084639453e+00,-2.094992906968173030e-01
1.025912683750233034e+00,3.428318763084639453e+00,-2.094992906968173030e-01
1.025912683750233034e+00,3.428318763084639453e+00,-2.094992906968173030e-01
1.037374972405887830e+00,3.430755835393922926e+00,-2.094992906967328150e-01
1.037374972405887830e+00,3.430755835393922926e+00,-2.094992906967328150e-01
1.037374972405887830e+00,3.430755835393922926e+00,-2.094992906967328150e-01
1.037374972405887830e+00,3.430755835393922926e+00,-2.094992906967328150e-01
1.037374972405887830e+00,3.430755835393922926e+00,-2.094992906967328150e-01
1.036549458753246666e+00,3.430931355317407672e+00,2.611631058375467607e-01
2.606834725362122906e+00,2.417934193816027477e+00,2.935264268969087764e-01
2.606834725362122906e+00,2.417934193816027477e+00,2.935264268969087764e-01
2.606834725362122906e+00,2.417934193816027477e+00,2.935264268969087764e-01
2.606834725362122906e+00,2.417934193816027477e+00,2.935264268969087764e-01
2.606834725362122906e+00,2.417934193816027477e+00,2.935264268969087764e-01
2.606834725362122906e+00,2.417934193816027477e+00,2.935264268969087764e-01
2.549443744488483432e+00,2.509049559256939954e+00,2.935153958174666067e-01
2.549443744488483432e+00,2.509049559256939954e+00,2.935153958174666067e-01
2.549443744488483432e+00,2.509049559256939954e+00,2.935153958174666067e-01
2.549443744488483432e+00,2.509049559256939954e+00,2.935153958174666067e-01
2.549443744488483432e+00,2.509049559256939954e+00,2.935153958174666067e-01
2.555388506499632228e+00,2.507929278011194807e+00,2.935153973613691680e-01
2.555388506499632228e+00,2.507929278011194807e+00,2.935153973613691680e-01
2.555388506499632228e+00,2.507929278011194807e+00,2.935153973613691680e-01
2.555388506499632228e+00,2.507929278011194807e+00,2.935153973613691680e-01
2.555388506499632228e+00,2.507929278011194807e+00,2.935153973613691680e-01
2.555388506499632228e+00,2.507929278011194807e+00,2.935153973613691680e-01
2.550527855737727112e+00,2.509403923573481077e+00,2.935153973541242411e-01
2.550527855737727112e+00,2.509403923573481077e+00,2.935153973541242411e-01
2.550527855737727112e+00,2.509403923573481077e+00,2.935153973541242411e-01
2.550527855737727112e+00,2.509403923573481077e+00,2.935153973541242411e-01
2.550527855737727112e+00,2.509403923573481077e+00,2.935153973541242411e-01
2.550527855737727112e+00,2.509403923573481077e+00,2.935153973541242411e-01
2.542410612136301928e+00,2.511857356044075562e+00,2.935153973540688965e-01
2.542410612136301928e+00,2.511857356044075562e+00,2.935153973540688965e-01
2.542410612136301928e+00,2.511857356044075562e+00,2.935153973540688965e-01
2.542410612136301928e+00,2.511857356044075562e+00,2.935153973540688965e-01
2.542410612136301928e+00,2.511857356044075562e+00,2.935153973540688965e-01
2.542410612136301928e+00,2.511857356044075562e+00,2.935153973540688965e-01
2.546511463953378573e+00,2.510144357452240182e+00,7.640806112855644816e-01
2.546511463953378573e+00,2.510144357452240182e+00,7.640806112855644816e-01
2.546511463953378573e+00,2.510144357452240182e+00,7.640806112855644816e-01
2.546511463953378573e+00,2.510144357452240182e+00,7.640806112855644816e-01
2.546511463953378573e+00,2.510144357452240182e+00,7.640806112855644816e-01
2.546511463953378573e+00,2.510144357452240182e+00,7.640806112855644816e-01
3.441872457172070909e+00,9.153039217993504950e-01,8.114459984610710164e-01
3.441872457172070909e+00,9.153039217993504950e-01,8.114459984610710164e-01
3.441872457172070909e+00,9.153039217993504950e-01,8.114459984610710164e-01
3.441872457172070909e+00,9.153039217993504950e-01,8.114459984610710164e-01
3.441872457172070909e+00,9.153039217993504950e-01,8.114459984610710164e-01
3.441872457172070909e+00,9.153039217993504950e-01,8.114459984610710164e-01
3.459488733927925441e+00,9.161950168243713222e-01,8.114474148679001742e-01
3.459488733927925441e+00,9.161950168243713222e-01,8.114474148679001742e-01
3.459488733927925441e+00,9.161950168243713222e-01,8.114474148679001742e-01
3.459488733927925441e+00,9.161950168243713222e-01,8.114474148679001742e-01
3.459488733927925441e+00,9.161950168243713222e-01,8.114474148679001742e-01
3.459488733927925441e+00,9.161950168243713222e-01,8.114474148679001742e-01
3.452707888466638675e+00,9.235305463591818587e-01,8.114474092467436339e-01
3.452707888466638675e+00,9.235305463591818587e-01,8.114474092467436339e-01
3.452707888466638675e+00,9.235305463591818587e-01,8.114474092467436339e-01
3.452707888466638675e+00,9.235305463591818587e-01,8.114474092467436339e-01
3.452707888466638675e+00,9.235305463591818587e-01,8.114474092467436339e-01
3.452707888466638675e+00,9.235305463591818587e-01,8.114474092467436339e-01
3.452743860726696035e+00,9.234936591902142000e-01,8.114474092468766386e-01
3.452743860726696035e+00,9.234936591902142000e-01,8.114474092468766386e-01
3.452743860726696035e+00,9.234936591902142000e-01,8.114474092468766386e-01
3.452743860726696035e+00,9.234936591902142000e-01,8.114474092468766386e-01
3.452743860726696035e+00,9.234936591902142000e-01,8.114474092468766386e-01
3.630349274291031936e+00,1.110601733548626679e+00,1.803483872121220077e+00
-8.073865842568661577e-01,3.714705557200922659e+00,1.209122923502196834e+01
-8.073865842568661577e-01,3.714705557200922659e+00,1.209122923502196834e+01
-8.073865842568661577e-01,3.714705557200922659e+00,1.209122923502196834e+01
-8.073865842568661577e-01,3.714705557200922659e+00,1.209122923502196834e+01
-8.073865842568661577e-01,3.714705557200922659e+00,1.209122923502196834e+01
2.791182627401855854e-02,3.590147106292966406e+00,1.207925752919573448e+01
2.791182627401855854e-02,3.590147106292966406e+00,1.207925752919573448e+01
2.791182627401855854e-02,3.590147106292966406e+00,1.207925752919573448e+01
2.791182627401855854e-02,3.590147106292966406e+00,1.207925752919573448e+01
2.791182627401855854e-02,3.590147106292966406e+00,1.207925752919573448e+01
2.791182627401855854e-02,3.590147106292966406e+00,1.207925752919573448e+01
6.158190381882522324e-02,3.586092427313953834e+00,1.207925530195270092e+01
6.158190381882522324e-02,3.586092427313953834e+00,1.207925530195270092e+01
6.158190381882522324e-02,3.586092427313953834e+00,1.207925530195270092e+01
6.158190381882522324e-02,3.586092427313953834e+00,1.207925530195270092e+01
6.158190381882522324e-02,3.586092427313953834e+00,1.207925530195270092e+01
6.158190381882522324e-02,3.586092427313953834e+00,1.207925530195270092e+01
3.907450500495082690e-02,3.573993448105446724e+00,1.207925530987863283e+01
3.907450500495082690e-02,3.573993448105446724e+00,1.207925530987863283e+01
3.907450500495082690e-02,3.573993448105446724e+00,1.207925530987863283e+01
3.907450500495082690e-02,3.573993448105446724e+00,1.207925530987863283e+01
3.907450500495082690e-02,3.573993448105446724e+00,1.207925530987863283e+01
3.907450500495082690e-02,3.573993448105446724e+00,1.207925530987863283e+01
5.062112371116501280e-02,3.580108449696370432e+00,1.207925530986002549e+01
5.062112371116501280e-02,3.580108449696370432e+00,1.207925530986002549e+01
5.062112371116501280e-02,3.580108449696370432e+00,1.207925530986002549e+01
5.062112371116501280e-02,3.580108449696370432e+00,1.207925530986002549e+01
5.062112371116501280e-02,3.580108449696370432e+00,1.207925530986002549e+01
5.062112371116501280e-02,3.580108449696370432e+00,1.207925530986002549e+01
2.727671662691832921e-01,3.455798072993950587e+00,1.264849997512635760e+01
2.727671662691832921e-01,3.455798072993950587e+00,1.264849997512635760e+01
2.727671662691832921e-01,3.455798072993950587e+00,1.264849997512635760e+01
2.727671662691832921e-01,3.455798072993950587e+00,1.264849997512635760e+01
2.727671662691832921e-01,3.455798072993950587e+00,1.264849997512635760e+01
2.727671662691832921e-01,3.455798072993950587e+00,1.264849997512635760e+01
3.528885753086186572e+00,9.851984997353948614e-01,7.236153340177245319e+00
3.528885753086186572e+00,9.851984997353948614e-01,7.236153340177245319e+00
3.528885753086186572e+00,9.851984997353948614e-01,7.236153340177245319e+00
3.528885753086186572e+00,9.851984997353948614e-01,7.236153340177245319e+00
3.528885753086186572e+00,9.851984997353948614e-01,7.236153340177245319e+00
3.528885753086186572e+00,9.851984997353948614e-01,7.236153340177245319e+00
3.561724261764281696e+00,4.424797394652839055e-01,7.231197060691487266e+00
3.561724261764281696e+00,4.424797394652839055e-01,7.231197060691487266e+00
3.561724261764281696e+00,4.424797394652839055e-01,7.231197060691487266e+00
3.561724261764281696e+00,4.424797394652839055e-01,7.231197060691487266e+00
3.561724261764281696e+00,4.424797394652839055e-01,7.231197060691487266e+00
3.561724261764281696e+00,4.424797394652839055e-01,7.231197060691487266e+00
3.551283186989179441e+00,4.380981028607742189e-01,7.231196913870527432e+00
3.551283186989179441e+00,4.380981028607742189e-01,7.231196913870527432e+00
3.551283186989179441e+00,4.380981028607742189e-01,7.231196913870527432e+00
3.551283186989179441e+00,4.380981028607742189e-01,7.231196913870527432e+00
3.551283186989179441e+00,4.380981028607742189e-01,7.231196913870527432e+00
3.541485786455669249e+00,4.515744440301970308e-01,7.231196917144882441e+00
3.541485786455669249e+00,4.515744440301970308e-01,7.231196917144882441e+00
3.541485786455669249e+00,4.515744440301970308e-01,7.231196917144882441e+00
3.541485786455669249e+00,4.515744440301970308e-01,7.231196917144882441e+00
3.541485786455669249e+00,4.515744440301970308e-01,7.231196917144882441e+00
3.541485786455669249e+00,4.515744440301970308e-01,7.231196917144882441e+00
3.621955863337805948e+00,6.285124937379450438e-01,7.001294563716876418e+00
3.621955863337805948e+00,6.285124937379450438e-01,7.001294563716876418e+00
3.621955863337805948e+00,6.285124937379450438e-01,7.001294563716876418e+00
3.621955863337805948e+00,6.285124937379450438e-01,7.001294563716876418e+00
3.621955863337805948e+00,6.285124937379450438e-01,7.001294563716876418e+00
3.621955863337805948e+00,6.285124937379450438e-01,7.001294563716876418e+00
3.520681929296051837e+00,5.815133227931327253e-01,7.051076843570190711e+00
3.520681929296051837e+00,5.815133227931327253e-01,7.051076843570190711e+00
3.520681929296051837e+00,5.815133227931327253e-01,7.051076843570190711e+00
3.520681929296051837e+00,5.815133227931327253e-01,7.051076843570190711e+00
3.520681929296051837e+00,5.815133227931327253e-01,7.051076843570190711e+00
3.520681929296051837e+00,5.815133227931327253e-01,7.051076843570190711e+00
3.393230642692306454e+00,1.082338292198321561e+00,7.054450974074422120e+00
3.393230642692306454e+00,1.082338292198321561e+00,7.054450974074422120e+00
3.393230642692306454e+00,1.082338292198321561e+00,7.054450974074422120e+00
3.393230642692306454e+00,1.082338292198321561e+00,7.054450974074422120e+00
3.393230642692306454e+00,1.082338292198321561e+00,7.054450974074422120e+00
3.393230642692306454e+00,1.082338292198321561e+00,7.054450974074422120e+00
3.380637365438511122e+00,1.092794692415994584e+00,7.054451516641051967e+00
3.380637365438511122e+00,1.092794692415994584e+00,7.054451516641051967e+00
3.380637365438511122e+00,1.092794692415994584e+00,7.054451516641051967e+00
